budget,genres,movie_id,original_language,original_title,popularity,release_date,revenue,runtime,status,tagline,title_x,vote_average,vote_count,title_y,cast
10000000,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",10388,en,The Limey,8.902102,1999-05-15,3193102,89.0,Released,Vengeance knows no boundaries.,The Limey,6.6,105,The Limey,"['Terence Stamp', 'Lesley Ann Warren', 'Luis Guzmán', 'Barry Newman', 'Joe Dallesandro', 'Nicky Katt', 'Peter Fonda', 'Amelia Heinle', 'Melissa George', 'William Lucking', 'Matthew Kimbrough', 'John Robotham', 'Steve Heinze', 'Nancy Lenehan']"
6500000,['Drama'],1640,en,Crash,28.223163,2004-01-13,98410061,112.0,Released,You think you know who you are. You have no idea.,Crash,7.2,1149,Crash,"['Sandra Bullock', 'Don Cheadle', 'Matt Dillon', 'Michael Peña', 'Jennifer Esposito', 'Brendan Fraser', 'Nona Gaye', 'Terrence Howard', 'Ludacris', 'Thandie Newton', 'Ashlyn Sanchez', 'Marina Sirtis', 'Larenz Tate', 'Beverly Todd', 'Kathleen York', 'Keith David', 'William Fichtner', 'Daniel Dae Kim', 'Ryan Phillippe', 'Karina Arroyave', 'Dato Bakhtadze', 'Art Chudabala', 'Tony Danza', 'Loretta Devine', 'Ime Etuk', 'Eddie J. Fernandez', 'Howard Fong', 'Billy Gallo', 'Ken Garito', 'Octavio Gómez Berríos', 'James Haggis', 'Sylva Kelegian', 'Jayden Lund', 'Jack McGee', 'Amanda Moresco', 'Martin Norseman', 'Joe Ordaz', 'Greg Joung Paik', 'Yomi Perry', 'Alexis Rhee', 'Molly Schaffer', 'Paul E. Short', 'Bahar Soomekh', 'Allan Steele', 'Kate Super', 'Glenn Taranto', 'Shaun Toub', 'Curt Clendenin', 'Alastair Douglas', 'Nicholas George Stark', 'Bruce Kirby', 'Sean Cory Cooper']"
10000000,"['Drama', 'Romance']",25520,en,The House of Mirth,3.007816,2000-09-23,5164404,140.0,Released,When a woman has the beauty men admire and women envy...it is wise to tread carefully.,The House of Mirth,6.4,25,The House of Mirth,"['Gillian Anderson', 'Dan Aykroyd', 'Eleanor Bron', 'Terry Kinney', 'Anthony LaPaglia', 'Laura Linney', 'Jodhi May', 'Elizabeth McGovern', 'Eric Stoltz', 'Penny Downie', 'Pearce Quigley', 'Helen Coker', 'Mary MacLeod']"
0,"['Action', 'Thriller']",27342,en,Malone,1.610132,1987-05-01,0,92.0,Released,"Ex-Cop, Ex-CIA, Explosive",Malone,6.8,15,Malone,"['Burt Reynolds', 'Cliff Robertson', 'Kenneth McMillan', 'Cynthia Gibb', 'Scott Wilson', 'Lauren Hutton', 'Dennis Burkley', 'Tracey Walter']"
0,"['Drama', 'Romance']",13689,en,Peaceful Warrior,8.326131,2006-03-30,0,120.0,Released,There are no ordinary moments.,Peaceful Warrior,7.3,90,Peaceful Warrior,"['Scott Mechlowicz', 'Nick Nolte', 'Amy Smart', 'Tim DeKay', 'Ashton Holmes', 'Paul Wesley', 'Agnes Bruckner', 'B.J. Britt']"
10000000,['Comedy'],67911,en,Bucky Larson: Born to Be a Star,3.919057,2011-09-09,0,97.0,Released,There Are No Small Actors. Just Small Parts.,Bucky Larson: Born to Be a Star,4.4,51,Bucky Larson: Born to Be a Star,"['Nick Swardson', 'Christina Ricci', 'Stephen Dorff', 'Don Johnson', 'Ido Mosseri', 'Kevin Nealon', 'Nicholas Turturro', 'Mario Joyner', 'Meredith Giangrande', 'Jackie Sandler', 'Dana Goodman', 'Danni Katz', 'Owen Benjamin', 'Keegan-Michael Key']"
0,"['Comedy', 'Drama']",24664,en,Bamboozled,2.23411,2000-10-06,0,135.0,Released,,Bamboozled,6.3,24,Bamboozled,"['Damon Wayans', 'Savion Glover', 'Tommy Davidson', 'Jada Pinkett Smith', 'Michael Rapaport', 'Yasiin Bey', 'Cheryl Lynn Bowers', 'Thomas Jefferson Byrd', 'Paul Mooney', 'Matthew Modine', 'Mira Sorvino', 'Coati Mundi']"
10000000,"['Horror', 'Thriller']",329440,en,The Forest,19.865989,2016-01-07,40055439,95.0,Released,Everyone comes here looking for a way out,The Forest,4.8,448,The Forest,"['Natalie Dormer', 'Taylor Kinney', 'Yukiyoshi Ozawa', 'Eoin Macken', 'Rina Takasaki', 'Noriko Sakura', 'Yûho Yamashita', 'Stephanie Vogt', 'Masashi Fujimoto', 'Meg Kubota', 'Tatsujiro Oto', 'Nadja Mazalica', 'James Owen', 'Terry Diab', 'Kikuo Ichikawa', 'Akiko Iwase', 'Gen Seto', 'Jozef Aoki', 'Osamu Tanpopo', 'Yasuo Tobishima', 'Ibuki Kaneda', 'Lidija Antonic', 'Takako Akashi', 'Yuriri Naka', 'Nemanja Naumoski', 'Tales Yamamoto', 'Mieko Wertheim', 'Čarni Đerić', 'Yoshio Hasegawa', 'Misaki Ishii', 'Shintaro Taketani']"
14000000,"['Adventure', 'Mystery', 'Thriller']",47890,en,Sphinx,0.310513,1981-02-11,439564,118.0,Released,Someone is hunting tourists out of season.,Sphinx,6.0,2,Sphinx,"['Lesley-Anne Down', 'Frank Langella', 'Maurice Ronet', 'John Gielgud', 'Vic Tablian', 'Martin Benson', 'John Rhys-Davies', 'Nadim Sawalha', 'Saeed Jaffrey', 'William Hootkins', 'James Cossins', 'Victoria Tennant']"
10000000,"['Comedy', 'Drama', 'Mystery']",252512,en,While We're Young,19.263477,2015-04-03,7587485,97.0,Released,Life Never Gets Old.,While We're Young,5.8,383,While We're Young,"['Ben Stiller', 'Naomi Watts', 'Adam Driver', 'Amanda Seyfried', 'Charles Grodin', 'Brady Corbet', 'Maria Dizzia', 'Adam Horovitz', 'Dree Hemingway', 'Peter Yarrow', 'Matthew Maher', 'Hector Otero', 'Matthew Shear', 'Annie Baker', 'Quincy Tyler Bernstine', 'James Saito', 'Wyatt Ralff', 'Ryan Serhant', 'Adam Senn', 'Greta Lee']"
10000000,['Drama'],55720,en,A Better Life,4.123533,2011-06-24,1759252,98.0,Released,Every father wants more for his son.,A Better Life,7.0,54,A Better Life,"['Demián Bichir', 'José Julián', 'Chelsea Rendon', 'Dolores Heredia', 'Joaquín Cosio', 'Carlos Linares', 'Bobby Soto', 'Nancy Lenehan', 'Gabriel Chavarria', 'Tim Griffin', 'Olivia Presley', ""Eddie 'Piolin' Sotelo""]"
0,"['Drama', 'Mystery', 'Thriller']",9613,en,Spider,6.948401,2002-12-13,0,98.0,Released,The only thing worse than losing your mind... is finding it again.,Spider,6.4,168,Spider,"['Ralph Fiennes', 'Miranda Richardson', 'Gabriel Byrne', 'Lynn Redgrave', 'John Neville', 'Philip Craig', 'Bradley Hall', 'Gary Reineke', 'Sara Stockbridge', 'Cliff Saunders', 'Tara Ellis', 'Arthur Whybrow', 'Nicola Duffett', 'Jake Nightingale', 'Donald Ewer', 'Joan Heney', 'Peter Elliott', 'Alec Stockwell', 'Scott McCord']"
10000000,"['Action', 'Comedy', 'Romance', 'Thriller']",29076,en,Gun Shy,3.988432,2000-02-04,1631839,101.0,Released,The Agency's best has a bad case of nerves.,Gun Shy,5.4,24,Gun Shy,"['Sandra Bullock', 'Liam Neeson', 'Oliver Platt', 'José Zúñiga', 'Michael DeLorenzo', 'Richard Schiff', 'Mary McCormack', 'Andrew Lauer', 'David Carpenter', 'Myndy Crist', 'Paul Ben-Victor', 'Mitch Pileggi', 'Rick Peters', 'Gregg Daniel', 'Michael Mantell', 'Michelle Joyner']"
0,"['Adventure', 'Drama', 'Action', 'Family']",29339,en,Nicholas Nickleby,5.099923,2002-12-27,0,132.0,Released,,Nicholas Nickleby,6.8,49,Nicholas Nickleby,"['Charlie Hunnam', 'Nathan Lane', 'Jim Broadbent', 'Christopher Plummer', 'Jamie Bell', 'Anne Hathaway', 'Alan Cumming', 'Timothy Spall', 'Romola Garai', 'Andrew Havill', 'Stella Gonet', 'Hugh Mitchell', 'Tom Courtenay', 'Juliet Stevenson', 'Lucy Davis', 'Kevin McKidd', 'Edward Fox', 'Nicholas Rowe', 'Angus Wright', 'Barry Humphries', 'Eileen Walsh', 'Mark Wells', 'Daisy Haggard', 'Phil Davis', 'Gerard Horan', 'William Ash', 'Sophie Thompson', 'David Bradley', 'Edward Hogg', 'Roger Ashton-Griffiths', 'Angela Curran']"
20000000,"['Thriller', 'Crime', 'Drama']",68812,en,The Iceman,19.494703,2012-09-01,1969193,105.0,Released,Loving husband. Devoted father. Ruthless killer.,The Iceman,6.4,365,The Iceman,"['Michael Shannon', 'Winona Ryder', 'Ray Liotta', 'Chris Evans', 'David Schwimmer', 'James Franco', 'Stephen Dorff', 'Robert Davi', 'John Ventimiglia', 'Danny A. Abeckaser', ""Ryan O'Nan"", 'McKaley Miller', 'Hector Hank', 'Zoran Radanovich', 'Shira Vilensky', 'Kelly Lind', 'John P. Fertitta', 'Erin Cummings', 'Jimmy Lee Jr.', 'Johnny Martin', 'Nick Gomez', 'Vincent Fuentes', 'Brian Kinney', 'Ashlynn Ross', 'Weronika Rosati', 'Christa Campbell', 'Alexandra Doke', 'Bill Martin Williams', 'Lindsay Clift', 'Katarzyna Wolejnio', 'Jay Giannone', 'Freddy Bosche', 'Tim Bell', 'Garrett Kruithof', 'Ray Gaspard', 'Juan Michael Konshuk-Mas', 'Ehud Bleiberg', 'Jonathan Vender', 'Tommy Alastra', 'Tommy Alastra']"
0,"['Action', 'Science Fiction']",32740,hi,कृष,3.759988,2006-06-23,0,154.0,Released,,Krrish,5.5,46,Krrish,"['Hrithik Roshan', 'Naseeruddin Shah', 'Priyanka Chopra', 'Rekha', 'Sharat Saxena', 'Puneet Issar', 'Archana Puran Singh', 'Hemant Pandey', 'Manini Mishra', 'Xia Bin']"
10000000,"['Thriller', 'Comedy', 'Crime']",14195,en,Cecil B. Demented,4.176066,2000-05-17,0,87.0,Released,Demented Forever!,Cecil B. Demented,6.2,51,Cecil B. Demented,"['Melanie Griffith', 'Stephen Dorff', 'Alicia Witt', 'Adrian Grenier', 'Lawrence Gilliard Jr.', 'Maggie Gyllenhaal', 'Jack Noseworthy', 'Mink Stole', 'Ricki Lake', 'Michael Shannon', 'Kevin Nealon']"
10000000,"['Crime', 'Drama', 'Thriller']",73567,en,Killer Joe,16.436178,2011-09-10,3665069,102.0,Released,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,Killer Joe,6.5,425,Killer Joe,"['Matthew McConaughey', 'Emile Hirsch', 'Thomas Haden Church', 'Gina Gershon', 'Juno Temple', 'Marc Macaulay', 'Gralen Bryant Banks', 'Carol Sutton', 'Danny Epper', 'Jeff Galpin', 'Scott A. Martin', 'Gregory C. Bachaud', 'Charley Vance']"
10000000,"['Comedy', 'Drama']",41479,en,The Joneses,14.979375,2009-09-13,7022728,96.0,Released,"They're not just living the American dream, they're selling it.",The Joneses,6.1,210,The Joneses,"['David Duchovny', 'Demi Moore', 'Amber Heard', 'Benjamin Hollingsworth', 'Lauren Hutton', 'Catherine Dyer', 'Gary Cole', 'Glenne Headly', 'Tiffany Morgan', 'Ashley LeConte Campbell', 'Christine Evangelista', 'Sonya Thompson']"
0,"['Crime', 'Drama', 'Thriller']",15394,en,Owning Mahowny,8.045488,2003-05-02,0,104.0,Released,To some it's a game. To others it's a habit. But to Dan Mahowny -- beating the odds is everything,Owning Mahowny,6.8,37,Owning Mahowny,"['Philip Seymour Hoffman', 'Minnie Driver', 'John Hurt', 'Maury Chaykin', 'Ian Tracey', 'K. C. Collins', 'Jason Blicker', 'Vince Corazza', 'Sonja Smits', 'Roger Dunn', 'Eric Fink', ""Mike 'Nug' Nahrgang"", 'Tanya Henley', 'Brona Brown', 'Philip Craig', 'Michael Caruana', 'Gary Brennan']"
0,['Comedy'],10071,en,The Brothers Solomon,8.312153,2007-09-07,0,93.0,Released,They want to put a baby in you.,The Brothers Solomon,4.9,46,The Brothers Solomon,"['Will Arnett', 'Will Forte', 'Kristen Wiig', 'Chi McBride', 'Lee Majors', 'Sam Lloyd', 'Malin Åkerman', 'Bill Hader', 'Jenna Fischer', 'Michael Ormsby', 'Ryun Yu', 'Chandler Hill', 'Charles Rahi Chun', 'Derek Waters', 'Susanne Wright', 'Ashley Johnson', 'Brooke Bloom', 'Anna Becker', 'Brian Scolaro']"
10000000,"['Drama', 'Romance']",1989,en,My Blueberry Nights,10.733761,2007-05-16,21786738,111.0,Released,How do you say goodbye to someone you can't imagine living without?,My Blueberry Nights,6.0,190,My Blueberry Nights,"['Norah Jones', 'Jude Law', 'Natalie Portman', 'David Strathairn', 'Rachel Weisz', 'Cat Power', 'Frankie Faison', 'Michael Delano', 'Chad R. Davis', 'Katya Blumenberg', 'John Malloy', 'Demetrius Butler', 'Adriane Lenox', 'Benjamin Kanes']"
0,['Drama'],91076,en,Illuminata,0.111313,1998-05-21,0,119.0,Released,,Illuminata,6.3,7,Illuminata,"['John Turturro', 'Christopher Walken', 'Susan Sarandon', 'Rufus Sewell', ""Beverly D'Angelo"", 'Ben Gazzara', 'Katherine Borowitz', 'George DiCenzo', 'Bill Irwin', 'Aida Turturro', 'Georgina Cates', 'David Thornton', 'Matthew Sussman', 'Kohl Sudduth', 'Rocco Sisto', 'Suzanne Shepherd', 'Chris Papadopoulos', 'David Cale', 'Leo Bassi']"
10000000,"['Comedy', 'Romance']",12779,en,Swept Away,4.570043,2002-10-11,598645,89.0,Released,A snooty socialite is stranded on a Mediterranean island with a communist sailor.,Swept Away,4.8,50,Swept Away,"['Madonna', 'Adriano Giannini', 'Bruce Greenwood', 'Elizabeth Banks', 'Michael Beattie', 'Jeanne Tripplehorn']"
5000000,"['Action', 'Adventure', 'Comedy', 'Thriller']",13191,en,"War, Inc.",6.265659,2008-04-28,1296184,106.0,Released,When it comes to war... America means business,"War, Inc.",5.6,86,"War, Inc.","['John Cusack', 'Hilary Duff', 'Marisa Tomei', 'Joan Cusack', 'Dan Aykroyd', 'Sergej Trifunović', 'Ned Bellamy', 'John McLaughlin', 'Montel Williams', 'Ben Kingsley', 'Lyubomir Neikov', 'Nikolay Stanoev', 'Bashar Rahal', 'Velislav Pavlov', 'Zahary Baharov', 'Andrey Slabakov', 'Velizar Binev', 'Itai Diakov', 'Stanimir Stamatov', 'Georgi Gatzov', 'Krassimir Simeonov', 'Velizar Peev', 'George Zlatarev']"
0,"['Action', 'Comedy']",11770,cn,少林足球,17.54768,2001-07-12,42776760,113.0,Released,Get ready to kick some grass!,Shaolin Soccer,6.6,491,Shaolin Soccer,"['Stephen Chow', 'Ng Man-Tat', 'Patrick Tse Yin', 'Zhao Wei', 'Wong Yat-Fei', 'Tenky Tin Kai-Man', 'Mok Mei-Lam', 'Danny Chan Kwok-Kwan', 'Lam Tze-Chung', 'Karen Mok', 'Cecilia Cheung', 'Lee Kin-Yan', 'Andy Lau']"
10000000,['Drama'],12703,en,The Brown Bunny,3.412162,2004-08-27,0,93.0,Released,"I'm not going to be okay, Bud.",The Brown Bunny,5.5,62,The Brown Bunny,"['Vincent Gallo', 'Chloë Sevigny', 'Cheryl Tiegs', 'Elizabeth Blake', 'Anna Vareschi', 'Mary Morasky']"
0,"['Comedy', 'Crime', 'Thriller']",64559,fr,Rien ne va plus,0.627964,1997-10-15,0,105.0,Released,,The Swindle,6.4,5,The Swindle,"['Michel Serrault', 'Isabelle Huppert', 'François Cluzet', 'Jean-François Balmer']"
0,['Drama'],222649,en,Rosewater,5.75555,2014-11-07,0,103.0,Released,,Rosewater,6.5,98,Rosewater,"['Gael García Bernal', 'Shohreh Aghdashloo', 'Jason Jones', 'Haluk Bilginer', 'Nasser Faris', 'Andrew Gower', 'Kim Bodnia', 'Dimitri Leonidas', 'Golshifteh Farahani', 'Claire Foy']"
0,['Drama'],115872,en,La femme de chambre du Titanic,1.031142,1997-10-10,0,100.0,Released,,The Chambermaid on the Titanic,5.3,3,The Chambermaid on the Titanic,"['Olivier Martinez', 'Aitana Sánchez-Gijón', 'Romane Bohringer', 'Didier Bezace']"
7700000,"['Drama', 'Thriller']",101173,en,Coriolanus,7.554799,2011-02-14,1072602,123.0,Released,Nature teaches beasts to know their friends.,Coriolanus,5.9,131,Coriolanus,"['Gerard Butler', 'Ralph Fiennes', 'Lubna Azabal', 'Ashraf Barhom', 'Jessica Chastain', 'Vanessa Redgrave', 'James Nesbitt', 'Brian Cox', 'John Kani', 'Dragan Mićanović', 'Paul Jesson', 'Dan Tana', 'Miodrag Milovanov ', 'Nikki Amuka-Bird']"
10000000,"['Comedy', 'Drama']",25350,en,Imaginary Heroes,2.85283,2004-09-14,0,111.0,Released,People are never who they seem to be.,Imaginary Heroes,6.3,29,Imaginary Heroes,"['Sigourney Weaver', 'Ryan Donowho', 'Emile Hirsch', 'Jeff Daniels', 'Michelle Williams', ""Deirdre O'Connell"", 'Kip Pardue', 'Jay Paulson', 'Terry Beaver']"
0,"['Action', 'Crime', 'Comedy']",10034,en,High Heels and Low Lifes,1.769593,2001-07-16,0,86.0,Released,They're not bad girls. They're just behaving that way.,High Heels and Low Lifes,6.4,12,High Heels and Low Lifes,"['Minnie Driver', 'Mary McCormack', 'Kevin McNally', 'Danny Dyer', 'Michael Gambon', 'Darren Boyd', 'Mark Williams', 'Simon Scardifield', 'Len Collin', 'Jane Partridge', 'Ranjit Krishnamma', 'Ben Walden', 'Mark Meadows', 'Danny Babington', 'Kevin Eldon', 'Julian Wadham', 'John Sessions', 'Paul Brown', 'Michael Attwell', 'Jason Griffiths']"
10000000,"['Comedy', 'Romance']",20178,en,World's Greatest Dad,9.805551,2009-08-20,295750,99.0,Released,Lance Clayton is about to get everything he deserves.,World's Greatest Dad,6.5,177,World's Greatest Dad,"['Robin Williams', 'Alexie Gilmore', 'Daryl Sabara', 'Geoff Pierson', 'Henry Simmons', 'Tony V.', 'Mitzi McCall', 'Morgan Murphy', 'Naomi Glick', 'Dan Spencer', 'Zachary Vitale', 'Evan Martin', 'Ellie Jameson', 'Michael Thomas Moore', 'Ray Mist', 'Jermaine Williams', 'Lorraine Nicholson', 'Krist Novoselic', 'Rebecca Erwin Spencer', 'Cheri Minns', 'Zazu', 'Mable Mae', 'Toby Huss', 'Deborah Horne', 'Bruce Hornsby', 'Riley Dean Stone', 'Jill Talley', 'Tom Kenny']"
0,"['Horror', 'Comedy', 'Thriller']",5072,en,Severance,12.898984,2006-05-19,0,96.0,Released,The Company Is Making Cutbacks,Severance,6.4,169,Severance,"['Danny Dyer', 'Laura Harris', 'Toby Stephens', 'Tim McInnerny', 'Babou Ceesay', 'Andy Nyman', 'Claudie Blakley', 'David Gilliam', 'Juli Drajkó', 'Judit Viktor', 'Sándor Boros']"
10000000,"['Drama', 'Thriller']",18191,en,Edmond,2.803642,2005-08-31,0,82.0,Released,Every fear hides a wish.,Edmond,6.0,50,Edmond,"['William H. Macy', 'Joe Mantegna', 'Denise Richards', 'Mena Suvari', 'Bokeem Woodbine', 'Julia Stiles', 'Vincent Guastaferro', 'Bai Ling', 'Debi Mazar', 'Jeffrey Combs', 'Frances Bay', 'Rebecca Pidgeon', 'George Wendt']"
0,['Drama'],31007,en,Welcome to the Rileys,6.085879,2010-10-29,42145,110.0,Released,,Welcome to the Rileys,6.4,139,Welcome to the Rileys,"['Kristen Stewart', 'James Gandolfini', 'Melissa Leo', 'Joe Chrest', 'Ally Sheedy', 'Tiffany Coty', 'Eisa Davis', 'Lance E. Nichols', 'Peggy Walton-Walker', 'Sharon Landry', 'Kathy Lamkin', 'Ken Hixon', 'David Jensen', 'Elliott Grey']"
0,"['Comedy', 'Crime']",11546,en,Police Academy: Mission to Moscow,11.946898,1994-06-09,126247,83.0,Released,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",Police Academy: Mission to Moscow,4.1,178,Police Academy: Mission to Moscow,"['George Gaynes', 'G. W. Bailey', 'Leslie Easterbrook', 'Michael Winslow', 'David Graf', 'Ron Perlman', 'Charlie Schlatter', 'Christopher Lee', 'Claire Forlani', 'Andrej Annenski']"
0,"['Drama', 'Crime']",41894,en,Blood Done Sign My Name,0.397341,2010-02-01,0,0.0,Released,No one changes the world alone.,Blood Done Sign My Name,6.0,5,Blood Done Sign My Name,"['Natalie Alyn Lind', 'Michael Rooker', 'Emily Alyn Lind', 'Omar Benson Miller', 'Lee Norris', 'Nate Parker', 'Ricky Schroder', 'Lela Rochon', 'Gattlin Griffith']"
10000000,"['War', 'History', 'Drama']",184374,es,Cinco de Mayo: La Batalla,0.072085,2013-05-03,0,125.0,Released,,Cinco de Mayo: La Batalla,5.8,14,Cinco de Mayo: La Batalla,"['Christian Vazquez', 'Liz Gallardo', 'Angélica Aragón', 'Kuno Becker', 'Ginés García Millán', 'Noe Hernandez', 'Andrés Montiel', 'Pablo Abitia', 'Pascacio López', 'Álvaro García Trujillo', 'Mario Zaragoza']"
10000000,"['Comedy', 'Family', 'Romance']",268171,en,Elsa & Fred,2.849895,2014-03-07,0,104.0,Released,It's never too late.,Elsa & Fred,6.2,31,Elsa & Fred,"['Shirley MacLaine', 'Christopher Plummer', 'Chris Noth', 'Marcia Gay Harden', 'Scott Bakula', 'James Brolin', 'Jared Gilman', 'George Segal', 'Wendell Pierce', 'Erika Alexander', 'Lisa Sheridan', 'Lisa Raziano', 'Jackie Tuttle']"
10000000,['Comedy'],78149,en,"An Alan Smithee Film: Burn, Hollywood, Burn",0.666218,1998-02-20,45779,86.0,Released,,"An Alan Smithee Film: Burn, Hollywood, Burn",3.0,9,"An Alan Smithee Film: Burn, Hollywood, Burn","['Jackie Chan', 'Sylvester Stallone', 'Whoopi Goldberg', 'Eric Idle', ""Ryan O'Neal"", 'Coolio', 'Chuck D.', 'Richard Jeni', 'Leslie Stefanson', 'Harvey Weinstein', 'Sandra Bernhard', 'Cherie Lunghi', 'Dina Spybey-Waters', 'Billy Bob Thornton']"
0,"['Comedy', 'Drama', 'Romance']",24663,en,The Open Road,1.388136,2009-02-07,0,90.0,Released,They've got a long way to go,The Open Road,4.8,19,The Open Road,"['Justin Timberlake', 'Jeff Bridges', 'Kate Mara', 'Harry Dean Stanton', 'Mary Steenburgen', 'Bret Saberhagen', 'Allen O. Battle III', 'James Harlon Palmer']"
3200000,"['Comedy', 'Romance']",39037,en,The Good Guy,2.631688,2009-04-25,0,90.0,Released,,The Good Guy,5.4,59,The Good Guy,"['Alexis Bledel', 'Colin Egglesfield', 'Anna Chlumsky', 'Andrew McCarthy', 'Scott Porter', 'Bryan Greenberg', 'Kate Nauta', 'Aaron Yoo', 'Trini Alvarado', 'Christine Evangelista']"
0,"['Comedy', 'Drama']",22805,en,Motherhood,10.955567,2009-01-21,0,90.0,Released,,Motherhood,4.7,44,Motherhood,"['Uma Thurman', 'Minnie Driver', 'Anthony Edwards', 'David Schallipp', 'Matthew Schallipp', 'Daisy Tahan', 'Alice Drummond', 'Stephanie Szostak', 'Kerry Bishé', 'Clea Lewis', 'Dale Soules', 'Jodie Foster', 'Samantha Bee']"
0,"['Drama', 'Family']",39055,en,Free Style,0.122874,2008-12-24,140987,94.0,Released,It's Time To Soar.,Free Style,5.8,4,Free Style,"['Corbin Bleu', 'Sandra Echeverría', 'Madison Pettis']"
10000000,"['Drama', 'Thriller']",245846,en,Strangerland,5.145655,2015-07-01,17472,111.0,Released,To find the truth they must lose themselves.,Strangerland,5.1,83,Strangerland,"['Nicole Kidman', 'Joseph Fiennes', 'Hugo Weaving', 'Lisa Flanagan', 'Megan Alston', 'Maddison Brown', 'Meyne Wyatt', 'Sean Keenan', 'Martin Dingle-Wall', 'Nicholas Hamilton']"
10000000,['Comedy'],25186,en,Janky Promoters,1.728816,2009-10-16,9069,85.0,Released,,Janky Promoters,7.0,5,Janky Promoters,"['Ice Cube', 'Mike Epps', 'Young Jeezy', 'Darris Love', 'Julio Oscar Mechoso', ""Lil' JJ"", 'Glenn Plummer', 'Juanita Jennings', 'Aloma Wright', 'Jowharah Jones', 'Tamala Jones', 'Leland White', 'Tiffany Haddish']"
10000000,"['Comedy', 'Romance']",15017,en,Blonde Ambition,3.064563,2007-12-21,0,93.0,Released,Small-town girl. Big-time dreams.,Blonde Ambition,3.9,29,Blonde Ambition,"['Jessica Simpson', 'Luke Wilson', 'Rachael Leigh Cook', 'Penelope Ann Miller', 'Andy Dick', 'Larry Miller', 'Willie Nelson', 'Penny Marshall']"
14100000,"['Crime', 'Mystery', 'Thriller']",12245,en,The Oxford Murders,9.318033,2008-01-18,0,107.0,Released,There is no way of finding a single absolute truth,The Oxford Murders,5.7,188,The Oxford Murders,"['Elijah Wood', 'John Hurt', 'Leonor Watling', 'Julie Cox', 'Jim Carter', 'Burn Gorman', 'Dominique Pinon', 'Anna Massey', 'Danny Sapani', 'Alex Cox', 'James Howard', 'Duane Henry']"
0,"['Drama', 'Horror', 'Thriller']",49787,en,The Reef,7.245108,2010-05-15,0,94.0,Released,Pray That You Drown First,The Reef,5.4,130,The Reef,"['Adrienne Pickering', 'Zoe Naylor', 'Gyton Grantley', 'Damian Walshe-Howling', 'Kieran Darcy-Smith']"
